project_id,team_id,hackathon_id,title,description,tech_stack,repo_url,demo_url,submitted_at
P0142,T0199,H014,DoseDiary,"Our entry addresses elderly patients on six medications missing doses. We prototyped a scheduling app with pill-image recognition and a caregiver escalation path in the first four hours and spent the rest hardening it. Put together with Redis, Java Spring, LLM Fine-tuning, HuggingFace.",Redis|Java Spring|LLM Fine-tuning|HuggingFace|RAG|Kafka,https://github.com/shanayam/dose-diary,,2025-06-12T22:45:42
P0143,T0203,H014,DoseDiary,"This project exists because of elderly patients on six medications missing doses. Our solution is a scheduling app with pill-image recognition and a caregiver escalation path. Built end to end with Kafka, Flask, PyTorch, HuggingFace. The UI is rough but every button does something real.",Kafka|Flask|PyTorch|HuggingFace,https://github.com/dhruv-krishnan/dose-diary,https://dose-diary-demo.vercel.app,2025-06-12T20:02:26
P0144,T0204,H014,BloodBridge,"This project exists because of blood banks and hospitals unable to see each other inventory. We built a shared availability registry with expiry-aware matching. We leaned on Jetpack Compose, Swift, Flutter to keep the build time down.",Jetpack Compose|Swift|Flutter,https://github.com/rudra95/blood-bridge,,2025-06-12T15:18:55
P0145,T0205,H014,DermScan,"Two of us had worked on skin conditions ignored until they need hospitalisation at internships and knew where it breaks. Our design is an image classifier flagging lesions that warrant a referral, with explicit uncertainty, with a human confirmation step before anything is written. Technology-wise: Docker, PyTorch, Python. We benchmarked against a naive baseline and beat it on most of our test cases.",Docker|PyTorch|Python,https://github.com/snehareddy/derm-scan,,2025-06-12T22:42:53
P0146,T0206,H014,DoseDiary,"This project exists because of elderly patients on six medications missing doses. The submission implements a scheduling app with pill-image recognition and a caregiver escalation path. Built with Swift, scikit-learn, OpenAI API, TensorFlow.",Swift|scikit-learn|OpenAI API|TensorFlow,https://github.com/sahana_shah/dose-diary,https://dose-diary-demo.vercel.app,2025-06-12T10:04:29
P0147,T0207,H014,TriageTalk,"Our starting point was rural clinics with one doctor and a queue of ninety, deliberately narrow. Functionally it is a symptom intake assistant that orders the queue by urgency. We used gRPC, Django, Kotlin, Jetpack Compose. The model is off-the-shelf; the interesting work is in the retrieval layer.",gRPC|Django|Kotlin|Jetpack Compose,https://github.com/rohan-jain/triage-talk,,2025-06-12T08:48:14
P0148,T0208,H014,PhysioPose,"Behind physiotherapy patients doing home exercises incorrectly is a data-access problem nobody owns. We settled on pose estimation giving real-time form correction from a phone camera after discarding two heavier designs. The services are written in Go, Kafka, Django, RAG. We benchmarked against a naive baseline and beat it on most of our test cases.",Go|Kafka|Django|RAG|HuggingFace|Java Spring,https://github.com/myra_dhillon/physio-pose,https://physio-pose-demo.vercel.app,2025-06-12T23:44:47
P0149,T0209,H014,TriageTalk,"The problem we scoped was rural clinics with one doctor and a queue of ninety. What we demoed was a symptom intake assistant that orders the queue by urgency. The services are written in Redis, HuggingFace, LLM Fine-tuning.",Redis|HuggingFace|LLM Fine-tuning,https://github.com/devmishka/triage-talk,https://triage-talk-demo.vercel.app,2025-06-12T13:59:13
P0150,T0210,H015,SafeRoute,"What kept coming up in our research was women avoiding routes with no data on why they feel unsafe. The mechanism is crowd-sourced safety scoring combined with lighting and footfall data. Runs on Next.js, Express, PostgreSQL, deployed during the event. What surprised us was how much of the difficulty was in cleaning the input.",Next.js|Express|PostgreSQL,https://github.com/samarth-mittal/safe-route,https://safe-route-demo.vercel.app,2025-07-23T11:58:36
P0151,T0211,H015,SignSpeak,"Everyone on the team had personally hit deaf users excluded from government service counters, which made scoping fast. We implemented sign language recognition producing text for the counter operator and tested it against real inputs. The stack is Express, Next.js, Tailwind CSS, MongoDB, chosen for how fast we could iterate on it.",Express|Next.js|Tailwind CSS|MongoDB|Spark,https://github.com/sneha_malik/sign-speak,https://sign-speak-demo.vercel.app,2025-07-23T20:29:29
P0152,T0212,H015,SignSpeak,"deaf users excluded from government service counters turns out to be mostly an integration problem. Our implementation is sign language recognition producing text for the counter operator, plus a thin review interface. Everything runs on Airflow, tRPC, Firebase, Express.",Airflow|tRPC|Firebase|Express|Spark,https://github.com/devansh27/sign-speak,https://sign-speak-demo.vercel.app,2025-07-23T12:31:54
P0153,T0214,H015,MealLink,"Talking to the on-site mentors reframed restaurant surplus discarded while shelters go short for us halfway through. The build is time-windowed surplus matching with pickup logistics, with caching so the demo does not depend on the network. Put together with React, Tableau, Flutter, Express.",React|Tableau|Flutter|Express|Node.js,https://github.com/pranavgandhidev/meal-link,,2025-07-23T11:03:39
P0154,T0215,H015,ShelterFind,"We started from a simple observation: night shelters with beds empty while people sleep outside. What we demoed was live bed availability with an outreach-worker facing map. Put together with Pandas, Express, TypeScript. Given more time the obvious next step is a proper evaluation set.",Pandas|Express|TypeScript,https://github.com/vivaan-saxena/shelter-find,https://shelter-find-demo.vercel.app,2025-07-23T13:15:09
P0155,T0218,H015,SignSpeak,"Rather than a general platform, we targeted deaf users excluded from government service counters directly. The pipeline is sign language recognition producing text for the counter operator. Runs on Node.js, tRPC, Tailwind CSS, Pandas, deployed during the event.",Node.js|tRPC|Tailwind CSS|Pandas|SQL,https://github.com/sahana90/sign-speak,,2025-07-23T15:21:53
P0156,T0219,H015,SkillSetu,"The interesting part of migrant workers unable to prove trade skills to a new employer is that the data usually already exists somewhere. We validated a portable verified skill record backed by previous employer attestations against a small hand-labelled set before building the UI. Assembled from Tailwind CSS, MongoDB, NumPy, Vite. We spent longer on the ingestion path than on the model, which was the right call.",Tailwind CSS|MongoDB|NumPy|Vite|PostgreSQL|Node.js,https://github.com/ishathakurdev/skill-setu,https://skill-setu-demo.vercel.app,2025-07-23T23:40:36
P0157,T0221,H016,GridGaze,"Rather than a general platform, we targeted housing societies unable to see which load is driving their bill directly. We settled on non-intrusive load disaggregation from a single smart-meter feed after discarding two heavier designs. We used ESP32, Raspberry Pi, Pandas, SQL. The biggest limitation is that it only handles the single-user case.",ESP32|Raspberry Pi|Pandas|SQL|DuckDB|Airflow,https://github.com/myragoeldev/grid-gaze,https://grid-gaze-demo.vercel.app,2025-08-27T13:17:58
P0158,T0223,H016,CarbonLedger,"small manufacturers asked for emissions data they do not collect is the kind of problem everyone tolerates until it costs them something. The demo path is invoice-derived scope-two estimation with an auditable calculation trail. The implementation uses TypeScript, Pandas, DuckDB, tRPC.",TypeScript|Pandas|DuckDB|tRPC|Spark|NumPy,https://github.com/tanmay_mishra/carbon-ledger,https://carbon-ledger-demo.vercel.app,2025-08-27T20:38:04
P0159,T0224,H016,CropCast,"We framed the challenge narrowly: smallholder farmers planting against the wrong forecast, for one specific user, end to end. The final build is downscaled weather prediction delivered as a voice call in the local language, running end to end. Written using ESP32, Raspberry Pi, Vite, Arduino.",ESP32|Raspberry Pi|Vite|Arduino|Airflow,https://github.com/devadvika/crop-cast,https://crop-cast-demo.vercel.app,2025-08-27T21:42:40
P0160,T0225,H016,SolarSight,"The interesting part of homeowners unable to estimate rooftop solar payback is that the data usually already exists somewhere. We implemented satellite roof segmentation combined with local irradiance and tariff data and tested it against real inputs. Built with Node.js, ESP32, Vite, Spark.",Node.js|ESP32|Vite|Spark|PostgreSQL,https://github.com/devtanish/solar-sight,https://solar-sight-demo.vercel.app,2025-08-27T09:41:41
P0161,T0226,H016,SolarSight,"Most existing tools in this space ignore homeowners unable to estimate rooftop solar payback entirely. Our design is satellite roof segmentation combined with local irradiance and tariff data, with a human confirmation step before anything is written. We leaned on Node.js, MongoDB, PostgreSQL, Spark to keep the build time down. We benchmarked against a naive baseline and beat it on most of our test cases.",Node.js|MongoDB|PostgreSQL|Spark|Pandas,https://github.com/advikavarmadev/solar-sight,https://solar-sight-demo.vercel.app,2025-08-27T15:08:47
P0162,T0228,H016,SolarSight,"We treated homeowners unable to estimate rooftop solar payback as a latency problem rather than an accuracy one. The working prototype is satellite roof segmentation combined with local irradiance and tariff data. Runs on MQTT, Arduino, Pandas, NumPy, deployed during the event. We benchmarked against a naive baseline and beat it on most of our test cases.",MQTT|Arduino|Pandas|NumPy|DuckDB|Raspberry Pi,https://github.com/ubhardwaj/solar-sight,https://solar-sight-demo.vercel.app,2025-08-27T17:00:06
P0163,T0230,H016,CropCast,"The team converged quickly on smallholder farmers planting against the wrong forecast as the thing worth building. Concretely: downscaled weather prediction delivered as a voice call in the local language. Technology-wise: MQTT, Tableau, LoRaWAN, Pandas.",MQTT|Tableau|LoRaWAN|Pandas|SQL|NumPy,https://github.com/devvivaan/crop-cast,https://crop-cast-demo.vercel.app,2025-08-27T15:54:07
P0164,T0231,H016,AirTrail,"The team converged quickly on commuters choosing routes without knowing what they are breathing as the thing worth building. The system works by a low-cost sensor mesh feeding a route-level exposure estimate. Stack: Next.js, Vite, Arduino, dbt. The model is off-the-shelf; the interesting work is in the retrieval layer.",Next.js|Vite|Arduino|dbt|Airflow,https://github.com/amritashetty/air-trail,https://air-trail-demo.vercel.app,2025-08-27T17:05:17
P0165,T0232,H016,GridGaze,"Our entry addresses housing societies unable to see which load is driving their bill. We implemented non-intrusive load disaggregation from a single smart-meter feed and tested it against real inputs. We used MongoDB, tRPC, dbt, with no paid infrastructure. The UI is rough but every button does something real.",MongoDB|tRPC|dbt,https://github.com/samarth-mittal/grid-gaze,https://grid-gaze-demo.vercel.app,2025-08-27T16:37:54
P0166,T0233,H016,CropCast,"This addresses smallholder farmers planting against the wrong forecast, which is worse than it sounds at scale. At its core it is downscaled weather prediction delivered as a voice call in the local language. The stack is NumPy, React, Node.js, chosen for how fast we could iterate on it. We cut the mobile view to finish the core flow.",NumPy|React|Node.js,https://github.com/sahanajain/crop-cast,,2025-08-27T23:56:36
P0167,T0235,H016,WasteWise,"municipal trucks running fixed routes past empty bins is the kind of problem everyone tolerates until it costs them something. The pipeline is fill-level sensing with route optimisation against collection cost. Tooling: TypeScript, SQL, Spark, Vite. It works offline, which matters for the users we spoke to.",TypeScript|SQL|Spark|Vite|DuckDB|NumPy,https://github.com/ishathakurdev/waste-wise,,2025-08-27T08:10:36
P0168,T0236,H016,GridGaze,"A short survey of eleven users confirmed the core issue: housing societies unable to see which load is driving their bill. Concretely: non-intrusive load disaggregation from a single smart-meter feed. Technology-wise: DuckDB, SQL, Tableau, tRPC. We deliberately kept a human in the loop before anything is written back.",DuckDB|SQL|Tableau|tRPC|Spark|Arduino,https://github.com/neelp/grid-gaze,,2025-08-27T21:54:18
P0169,T0237,H016,GridGaze,"The team picked this up after running into housing societies unable to see which load is driving their bill first-hand. The submission implements non-intrusive load disaggregation from a single smart-meter feed. We picked Pandas, DuckDB, MongoDB, Node.js because the whole team already knew it. Two features in the pitch deck are not implemented and we said so on stage.",Pandas|DuckDB|MongoDB|Node.js|Next.js,https://github.com/rajat-ahuja/grid-gaze,https://grid-gaze-demo.vercel.app,2025-08-27T14:57:49
P0170,T0238,H017,AlumniAtlas,"What kept coming up in our research was universities with no picture of where their graduates ended up. Our solution is entity resolution across public profiles into a navigable alumni graph. Runs on Neo4j, Cypher, Tableau, Pinecone, deployed during the event. We open-sourced it during the event; it has 20 stars so far.",Neo4j|Cypher|Tableau|Pinecone|Knowledge Graphs,https://github.com/saanvi-ahuja/alumni-atlas,https://alumni-atlas-demo.vercel.app,2025-10-04T19:09:24
P0171,T0239,H017,SupplyGraph,"We chose manufacturers unaware of a single point of failure two tiers down because it was small enough to finish and real enough to matter. The final build is multi-tier supplier graph with concentration risk scoring, running end to end. We used Django, Knowledge Graphs, Redis, Cypher. One teammate dropped out on day two, so the scope is smaller than planned.",Django|Knowledge Graphs|Redis|Cypher|Flask,https://github.com/deveesha/supply-graph,https://supply-graph-demo.vercel.app,2025-10-04T17:18:45
P0172,T0242,H017,CiteWeb,"Our mentor pushed us to justify why retracted papers still being cited years later was worth solving; this is the result. The system works by citation graph propagation flagging downstream work built on retractions. Written using Qdrant, Knowledge Graphs, NetworkX, Cypher. The fallback path matters more than the happy path here, so we built that first.",Qdrant|Knowledge Graphs|NetworkX|Cypher|Pinecone|Vector Databases,https://github.com/ananthvermadev/cite-web,,2025-10-04T09:19:57
P0173,T0243,H017,SupplyGraph,"We wanted to attack manufacturers unaware of a single point of failure two tiers down without adding another dashboard nobody opens. We shipped multi-tier supplier graph with concentration risk scoring, with the rest stubbed. Tooling: Vector Databases, Tableau, Django, Neo4j. We benchmarked against a naive baseline and beat it on most of our test cases.",Vector Databases|Tableau|Django|Neo4j|SQL|Pinecone,https://github.com/madhav-bhardwaj/supply-graph,,2025-10-04T13:13:42
P0174,T0244,H017,ShellSeeker,"Our mentor pushed us to justify why corporate ownership chains designed to be unreadable was worth solving; this is the result. The final build is directorship graph traversal surfacing circular ownership, running end to end. Runs on Docker, Java Spring, gRPC, Qdrant, deployed during the event.",Docker|Java Spring|gRPC|Qdrant,https://github.com/devom/shell-seeker,https://shell-seeker-demo.vercel.app,2025-10-04T22:01:45
P0175,T0245,H017,SupplyGraph,"Two of us had worked on manufacturers unaware of a single point of failure two tiers down at internships and knew where it breaks. We validated multi-tier supplier graph with concentration risk scoring against a small hand-labelled set before building the UI. Everything runs on Vector Databases, Pinecone, Spark, Qdrant.",Vector Databases|Pinecone|Spark|Qdrant|Neo4j|Knowledge Graphs,https://github.com/advaitraodev/supply-graph,https://supply-graph-demo.vercel.app,2025-10-04T22:05:23
P0176,T0247,H017,TalentGraph,"We treated recruiters unable to find people by what they actually built as a latency problem rather than an accuracy one. Functionally it is a skill graph derived from project artefacts rather than self-reported tags. Technology-wise: Neo4j, NetworkX, Qdrant, Cypher. Two features in the pitch deck are not implemented and we said so on stage.",Neo4j|NetworkX|Qdrant|Cypher|Pinecone,https://github.com/gauravkumar/talent-graph,,2025-10-04T12:01:02
P0177,T0248,H017,ShellSeeker,"Most existing tools in this space ignore corporate ownership chains designed to be unreadable entirely. The system works by directorship graph traversal surfacing circular ownership. The implementation uses Neo4j, SQL, Cypher, Vector Databases. What surprised us was how much of the difficulty was in cleaning the input.",Neo4j|SQL|Cypher|Vector Databases,https://github.com/advaitpateldev/shell-seeker,https://shell-seeker-demo.vercel.app,2025-10-04T12:49:35
P0178,T0249,H017,RouteKnot,"The judging brief pushed us toward logistics planners optimising legs in isolation, which none of us had built for before. The final build is network-level route modelling exposing cross-route consolidation, running end to end. We picked Python, RAG, Vector Databases, TensorFlow because the whole team already knew it. We deliberately kept a human in the loop before anything is written back.",Python|RAG|Vector Databases|TensorFlow,https://github.com/tara61/route-knot,https://route-knot-demo.vercel.app,2025-10-04T15:59:09
P0179,T0250,H017,ShellSeeker,"Our mentor pushed us to justify why corporate ownership chains designed to be unreadable was worth solving; this is the result. We prototyped directorship graph traversal surfacing circular ownership in the first four hours and spent the rest hardening it. The stack is Pinecone, Neo4j, Qdrant, chosen for how fast we could iterate on it. The UI is rough but every button does something real.",Pinecone|Neo4j|Qdrant,https://github.com/dakshc/shell-seeker,https://shell-seeker-demo.vercel.app,2025-10-04T14:27:08
P0180,T0251,H018,FlakeFinder,"The team converged quickly on CI suites nobody trusts because a tenth of failures are noise as the thing worth building. Our design is historical run analysis isolating tests that fail non-deterministically, with a human confirmation step before anything is written. The services are written in Next.js, MongoDB, tRPC. The dataset is small, so treat the accuracy number with suspicion.",Next.js|MongoDB|tRPC,https://github.com/samarthmenon/flake-finder,https://flake-finder-demo.vercel.app,2025-11-19T19:17:52
P0181,T0252,H018,SecretSweep,"This addresses API keys committed and noticed six months later, which is worse than it sounds at scale. The build is pre-commit entropy scanning with a rotation workflow, with caching so the demo does not depend on the network. Stack: PostgreSQL, Next.js, Java Spring, Flask. We open-sourced it during the event; it has 36 stars so far.",PostgreSQL|Next.js|Java Spring|Flask|Vite,https://github.com/gauribasu/secret-sweep,https://secret-sweep-demo.vercel.app,2025-11-19T14:01:42
P0182,T0254,H018,MigrateMate,"The interesting part of database migrations that fail halfway on production is that the data usually already exists somewhere. We built dry-run simulation against a schema snapshot with rollback generation. We used tRPC, Express, Redis, Docker, with no paid infrastructure. It is not production-ready: the error handling is thin and we skipped auth entirely.",tRPC|Express|Redis|Docker,https://github.com/chiragk/migrate-mate,https://migrate-mate-demo.vercel.app,2025-11-19T18:14:45
P0183,T0256,H018,DocDrift,"We chose documentation that silently stops matching the code because it was small enough to finish and real enough to matter. We went with linking doc snippets to symbols and flagging drift on change because it degraded gracefully when inputs were missing. Stack: Terraform, gRPC, Go, Docker. The model is off-the-shelf; the interesting work is in the retrieval layer.",Terraform|gRPC|Go|Docker,https://github.com/vanya44/doc-drift,https://doc-drift-demo.vercel.app,2025-11-19T16:33:25
P0184,T0257,H018,DepDrift,"Our starting point was dependency upgrades nobody dares to run, deliberately narrow. Concretely: changelog diffing plus blast-radius estimation from actual call sites. Implemented in Vite, GraphQL, Redis, Go. The UI is rough but every button does something real.",Vite|GraphQL|Redis|Go|Django|Kafka,https://github.com/anjalid/dep-drift,,2025-11-19T08:42:42
P0185,T0258,H018,ReviewRadar,"Behind pull requests sitting unreviewed for a week is a data-access problem nobody owns. Our implementation is reviewer suggestion based on file ownership and recent context, plus a thin review interface. We used FastAPI, Terraform, Docker, AWS. Latency is the weak point, roughly four seconds on the heaviest path.",FastAPI|Terraform|Docker|AWS|Redis|Go,https://github.com/shivsharma-ml/review-radar,https://review-radar-demo.vercel.app,2025-11-19T17:49:11
P0186,T0259,H018,MigrateMate,"We treated database migrations that fail halfway on production as a latency problem rather than an accuracy one. The final build is dry-run simulation against a schema snapshot with rollback generation, running end to end. Stack: Flask, Docker, AWS, GCP.",Flask|Docker|AWS|GCP|Go,https://github.com/navyagandhidev/migrate-mate,https://migrate-mate-demo.vercel.app,2025-11-19T14:26:28
P0187,T0260,H018,DocDrift,"What kept coming up in our research was documentation that silently stops matching the code. What we demoed was linking doc snippets to symbols and flagging drift on change. Assembled from gRPC, Go, Kubernetes, Docker. The biggest limitation is that it only handles the single-user case.",gRPC|Go|Kubernetes|Docker,https://github.com/amanm/doc-drift,https://doc-drift-demo.vercel.app,2025-11-19T17:50:01
P0188,T0261,H018,LogLens,"Our mentor pushed us to justify why production incidents debugged by grepping twelve services was worth solving; this is the result. Our implementation is trace-correlated log aggregation with anomaly highlighting, plus a thin review interface. The services are written in Vite, TypeScript, Tailwind CSS, React.",Vite|TypeScript|Tailwind CSS|React|FastAPI|Nginx,https://github.com/aaravmalik/log-lens,,2025-11-19T14:14:49
P0189,T0263,H018,DepDrift,"Behind dependency upgrades nobody dares to run is a data-access problem nobody owns. We went with changelog diffing plus blast-radius estimation from actual call sites because it degraded gracefully when inputs were missing. Tooling: GraphQL, Kafka, MongoDB, React. The fallback path matters more than the happy path here, so we built that first.",GraphQL|Kafka|MongoDB|React,https://github.com/advait-sinha/dep-drift,,2025-11-19T14:51:25
P0190,T0264,H018,LogLens,"Most existing tools in this space ignore production incidents debugged by grepping twelve services entirely. Our implementation is trace-correlated log aggregation with anomaly highlighting, plus a thin review interface. Written using Prometheus, Go, Django, Kubernetes. We open-sourced it during the event; it has 23 stars so far.",Prometheus|Go|Django|Kubernetes|PostgreSQL,https://github.com/vanya84/log-lens,https://log-lens-demo.vercel.app,2025-11-19T08:21:00
P0191,T0265,H018,MigrateMate,"We started from a simple observation: database migrations that fail halfway on production. The core of the build is dry-run simulation against a schema snapshot with rollback generation. The stack is Tailwind CSS, TypeScript, Kafka, gRPC, chosen for how fast we could iterate on it.",Tailwind CSS|TypeScript|Kafka|gRPC,https://github.com/samarth_iyer/migrate-mate,https://migrate-mate-demo.vercel.app,2025-11-19T17:18:04
P0192,T0267,H018,FlakeFinder,"Two of us had worked on CI suites nobody trusts because a tenth of failures are noise at internships and knew where it breaks. The submission implements historical run analysis isolating tests that fail non-deterministically. Implemented in Go, GraphQL, gRPC, Flask. It is not production-ready: the error handling is thin and we skipped auth entirely.",Go|GraphQL|gRPC|Flask,https://github.com/sarthak_chauhan/flake-finder,,2025-11-19T12:30:59
P0193,T0268,H019,FloodFore,"Our entry addresses urban flooding with no warning at street level. The architecture is ultrasonic drain-level sensors feeding a ward-level alert. Written using Embedded C, Spark, MQTT, DuckDB. The UI is rough but every button does something real.",Embedded C|Spark|MQTT|DuckDB,https://github.com/reyanshgoeldev/flood-fore,,2026-01-04T23:04:33
P0194,T0269,H019,PotholePatrol,"Our starting point was road defects reported only after they cause an accident, deliberately narrow. Our approach was accelerometer data from commuter phones mapped into a repair priority list, kept deliberately simple. Put together with Tableau, Pandas, LoRaWAN, Spark. We open-sourced it during the event; it has 19 stars so far.",Tableau|Pandas|LoRaWAN|Spark|dbt,https://github.com/nishapillai/pothole-patrol,,2026-01-04T11:08:17
P0195,T0272,H019,SignalSense,"The team picked this up after running into fixed-timing traffic lights during unpredictable congestion first-hand. The pipeline is queue-length estimation driving adaptive signal timing. Runs on Tableau, Docker, LoRaWAN, Embedded C, deployed during the event.",Tableau|Docker|LoRaWAN|Embedded C,https://github.com/saanvi-ahuja/signal-sense,https://signal-sense-demo.vercel.app,2026-01-04T13:16:14
P0196,T0274,H019,SignalSense,"Our mentor pushed us to justify why fixed-timing traffic lights during unpredictable congestion was worth solving; this is the result. Functionally it is queue-length estimation driving adaptive signal timing. We used Tableau, MQTT, LoRaWAN, with no paid infrastructure.",Tableau|MQTT|LoRaWAN,https://github.com/ananya-iyer/signal-sense,https://signal-sense-demo.vercel.app,2026-01-04T20:06:55
P0197,T0277,H019,NoiseMap,"Two of us had worked on noise complaints with no evidence behind them at internships and knew where it breaks. We prototyped a distributed decibel sensor network producing time-of-day maps in the first four hours and spent the rest hardening it. The stack is Flask, Raspberry Pi, MQTT, chosen for how fast we could iterate on it. We spent longer on the ingestion path than on the model, which was the right call.",Flask|Raspberry Pi|MQTT,https://github.com/navyagandhidev/noise-map,https://noise-map-demo.vercel.app,2026-01-04T19:33:48
P0198,T0278,H019,SignalSense,"Most existing tools in this space ignore fixed-timing traffic lights during unpredictable congestion entirely. We settled on queue-length estimation driving adaptive signal timing after discarding two heavier designs. Assembled from Embedded C, Arduino, FastAPI, LoRaWAN.",Embedded C|Arduino|FastAPI|LoRaWAN,https://github.com/mihir_saxena/signal-sense,https://signal-sense-demo.vercel.app,2026-01-04T20:08:41
P0199,T0279,H019,SignalSense,"Two of us had worked on fixed-timing traffic lights during unpredictable congestion at internships and knew where it breaks. We went with queue-length estimation driving adaptive signal timing because it degraded gracefully when inputs were missing. We leaned on Java Spring, Docker, Go, gRPC to keep the build time down. The dataset is small, so treat the accuracy number with suspicion.",Java Spring|Docker|Go|gRPC|GraphQL,https://github.com/ubhardwaj/signal-sense,https://signal-sense-demo.vercel.app,2026-01-04T17:34:52
P0200,T0280,H019,FloodFore,"Most existing tools in this space ignore urban flooding with no warning at street level entirely. The mechanism is ultrasonic drain-level sensors feeding a ward-level alert. Runs on ESP32, LoRaWAN, Embedded C, Raspberry Pi, deployed during the event. We benchmarked against a naive baseline and beat it on most of our test cases.",ESP32|LoRaWAN|Embedded C|Raspberry Pi|FastAPI|GraphQL,https://github.com/charvin/flood-fore,https://flood-fore-demo.vercel.app,2026-01-04T11:53:12
P0201,T0281,H019,ParkPulse,"The judging brief pushed us toward drivers circling for fifteen minutes to find a space, which none of us had built for before. The architecture is camera-based occupancy detection with a live availability feed. Everything runs on ESP32, MQTT, Tableau, Arduino. One teammate dropped out on day two, so the scope is smaller than planned.",ESP32|MQTT|Tableau|Arduino,https://github.com/sneha_malik/park-pulse,,2026-01-04T17:15:41
P0202,T0283,H020,SupplyStamp,"The interesting part of counterfeit pharmaceuticals in the distribution chain is that the data usually already exists somewhere. Our implementation is per-batch provenance anchored on-chain with a consumer scan check, plus a thin review interface. Stack: Express, Hardhat, Foundry. Two features in the pitch deck are not implemented and we said so on stage.",Express|Hardhat|Foundry,https://github.com/arao/supply-stamp,https://supply-stamp-demo.vercel.app,2026-02-20T21:13:27
P0203,T0284,H020,DAOdesk,"We chose DAO treasuries managed through spreadsheets and vibes because it was small enough to finish and real enough to matter. We implemented proposal tracking with on-chain execution and a spending dashboard and tested it against real inputs. We used tRPC, Vite, Kafka, Go. Given more time the obvious next step is a proper evaluation set.",tRPC|Vite|Kafka|Go|Django|Solidity,https://github.com/priya-nair-dev/daodesk,,2026-02-20T16:50:55
P0204,T0285,H020,SupplyStamp,"We wanted to attack counterfeit pharmaceuticals in the distribution chain without adding another dashboard nobody opens. We shipped per-batch provenance anchored on-chain with a consumer scan check, with the rest stubbed. Assembled from Java Spring, IPFS, React, Solidity.",Java Spring|IPFS|React|Solidity,https://github.com/vihaan-gupta/supply-stamp,https://supply-stamp-demo.vercel.app,2026-02-20T10:49:20
P0205,T0286,H020,SupplyStamp,"We kept the scope to counterfeit pharmaceuticals in the distribution chain rather than trying to build a platform. We ended up with per-batch provenance anchored on-chain with a consumer scan check after the first design proved too slow. Tooling: MongoDB, Node.js, Vite, The Graph. What surprised us was how much of the difficulty was in cleaning the input.",MongoDB|Node.js|Vite|The Graph,https://github.com/gsinghal/supply-stamp,https://supply-stamp-demo.vercel.app,2026-02-20T17:46:03
P0206,T0287,H020,VoteProof,"A short survey of eleven users confirmed the core issue: student union elections nobody trusts. The final build is anonymous verifiable ballots with a public tally anyone can recompute, running end to end. Implemented in Redis, TypeScript, Tailwind CSS, PostgreSQL.",Redis|TypeScript|Tailwind CSS|PostgreSQL|Next.js|Express,https://github.com/anjali_malik/vote-proof,https://vote-proof-demo.vercel.app,2026-02-20T19:15:28
P0207,T0288,H020,CarbonCred,"We treated carbon credits sold twice to different buyers as a latency problem rather than an accuracy one. The demo path is retirement registry preventing double counting across marketplaces. We picked IPFS, Solidity, Kafka, The Graph because the whole team already knew it. We tested it on 31 real samples and it held up on all but two.",IPFS|Solidity|Kafka|The Graph,https://github.com/harsh-ahuja/carbon-cred,,2026-02-20T23:26:11
P0208,T0290,H020,SupplyStamp,"Everyone on the team had personally hit counterfeit pharmaceuticals in the distribution chain, which made scoping fast. We implemented per-batch provenance anchored on-chain with a consumer scan check and tested it against real inputs. Stack: Flask, Vite, IPFS, Hardhat. We deliberately kept a human in the loop before anything is written back.",Flask|Vite|IPFS|Hardhat|Foundry,https://github.com/reyanshgoeldev/supply-stamp,https://supply-stamp-demo.vercel.app,2026-02-20T22:37:51
P0209,T0291,H020,FanFund,"This addresses independent musicians with no route to patronage, which is worse than it sounds at scale. The system works by tokenised revenue sharing with automatic royalty splits. Put together with TypeScript, GraphQL, FastAPI. The biggest limitation is that it only handles the single-user case.",TypeScript|GraphQL|FastAPI,https://github.com/snehathakurdev/fan-fund,https://fan-fund-demo.vercel.app,2026-02-20T19:45:02
P0210,T0293,H020,DeedChain,"This project exists because of land record disputes that take a decade in court. We settled on an append-only transfer registry with notarised document hashes after discarding two heavier designs. Assembled from MongoDB, Foundry, Solidity, Hardhat. Latency is the weak point, roughly four seconds on the heaviest path.",MongoDB|Foundry|Solidity|Hardhat|gRPC,https://github.com/sverma/deed-chain,https://deed-chain-demo.vercel.app,2026-02-20T18:08:12
P0211,T0294,H020,VoteProof,"This addresses student union elections nobody trusts, which is worse than it sounds at scale. We implemented anonymous verifiable ballots with a public tally anyone can recompute and tested it against real inputs. Written using PostgreSQL, GraphQL, Django, Docker. The model is off-the-shelf; the interesting work is in the retrieval layer.",PostgreSQL|GraphQL|Django|Docker|tRPC,https://github.com/advaitkaurdev/vote-proof,,2026-02-20T23:42:16
P0212,T0295,H020,FanFund,"We kept the scope to independent musicians with no route to patronage rather than trying to build a platform. At its core it is tokenised revenue sharing with automatic royalty splits. Built end to end with Docker, FastAPI, Hardhat, Foundry. Given more time the obvious next step is a proper evaluation set.",Docker|FastAPI|Hardhat|Foundry,https://github.com/prateekrao/fan-fund,https://fan-fund-demo.vercel.app,2026-02-20T09:14:02
