touchpoint_id,user_id,campaign_name,channel,sent_at,opened,clicked,replied,outcome
C00646,U0487,spring-edition-invite,email,2026-02-15T15:33:15,true,true,false,ignored
C00262,U0187,track-specific-genai,email,2026-02-16T09:48:48,false,false,false,ignored
C00779,U0595,winter-edition-invite,email,2026-02-16T15:25:14,false,false,false,ignored
C00775,U0591,grand-finale-invite,email,2026-02-18T21:18:06,true,true,false,ignored
C00190,U0133,monsoon-edition-invite,email,2026-02-19T16:31:40,false,false,false,bounced
C00465,U0356,winter-edition-invite,email,2026-02-21T22:15:31,false,false,false,ignored
C00495,U0377,track-specific-genai,whatsapp,2026-02-23T14:24:25,true,false,false,bounced
C00833,U0638,mentor-recruitment,email,2026-02-24T16:56:33,true,false,false,ignored
C00302,U0212,mentor-recruitment,email,2026-02-24T20:20:55,false,false,false,ignored
C00267,U0191,track-specific-genai,email,2026-02-27T08:32:07,true,true,false,ignored
C00709,U0543,monsoon-edition-invite,whatsapp,2026-02-27T11:15:47,false,false,false,ignored
C00221,U0159,workshop-announcement,whatsapp,2026-02-28T08:15:36,true,true,false,ignored
C00275,U0194,community-digest,email,2026-03-02T17:06:39,true,false,false,ignored
C00075,U0055,monsoon-edition-invite,email,2026-03-02T19:26:39,true,true,false,ignored
C00376,U0282,autumn-edition-invite,email,2026-03-03T09:07:56,false,false,false,ignored
C00502,U0385,workshop-announcement,whatsapp,2026-03-03T10:00:47,false,false,false,ignored
C00237,U0172,track-specific-genai,whatsapp,2026-03-04T15:29:37,false,false,false,ignored
C00728,U0556,mentor-recruitment,email,2026-03-04T19:52:39,true,false,false,ignored
C00781,U0598,feedback-request,whatsapp,2026-03-05T22:29:16,false,false,false,ignored
C00436,U0332,workshop-announcement,email,2026-03-06T13:30:39,false,false,false,ignored
C00790,U0609,mentor-recruitment,whatsapp,2026-03-06T16:13:10,true,false,false,ignored
C00272,U0193,track-specific-genai,email,2026-03-06T16:31:42,true,false,false,ignored
C00801,U0614,mentor-recruitment,email,2026-03-08T11:32:04,false,false,false,ignored
C00517,U0398,autumn-edition-invite,email,2026-03-08T16:08:00,false,false,false,ignored
C00678,U0511,alumni-winback,whatsapp,2026-03-09T09:27:37,false,false,false,ignored
C00152,U0112,community-digest,email,2026-03-12T14:56:08,false,false,false,ignored
C00643,U0482,feedback-request,email,2026-03-12T23:15:42,false,false,false,ignored
C00240,U0173,autumn-edition-invite,whatsapp,2026-03-13T12:57:02,true,false,false,ignored
C00804,U0615,winter-edition-invite,email,2026-03-13T21:26:00,false,false,false,ignored
C00266,U0190,alumni-winback,email,2026-03-16T20:34:03,false,false,false,ignored
C00669,U0502,track-specific-genai,email,2026-03-22T11:29:08,false,false,false,ignored
C00791,U0610,track-specific-genai,email,2026-03-22T13:58:29,true,true,false,ignored
C00071,U0050,monsoon-edition-invite,whatsapp,2026-03-23T08:35:24,false,false,false,ignored
C00074,U0053,winter-edition-invite,discord,2026-03-23T19:39:02,false,false,false,ignored
C00490,U0372,track-specific-genai,email,2026-03-23T20:59:27,false,false,false,ignored
C00707,U0542,grand-finale-invite,email,2026-03-24T08:25:41,true,false,false,ignored
C00588,U0447,grand-finale-invite,email,2026-03-24T20:38:50,false,false,false,ignored
C00450,U0340,alumni-winback,email,2026-03-24T21:08:39,false,false,false,ignored
C00091,U0072,workshop-announcement,email,2026-03-24T22:14:04,true,true,true,registered
C00078,U0060,track-specific-genai,email,2026-03-25T09:06:46,false,false,false,ignored
C00483,U0366,monsoon-edition-invite,whatsapp,2026-03-25T13:40:14,false,false,false,ignored
C00247,U0178,mentor-recruitment,email,2026-03-26T12:00:28,true,false,false,ignored
C00136,U0102,workshop-announcement,email,2026-03-26T16:29:15,false,false,false,ignored
C00031,U0024,community-digest,email,2026-03-26T16:53:08,false,false,false,ignored
C00213,U0155,monsoon-edition-invite,email,2026-03-28T15:31:43,false,false,false,ignored
C00282,U0201,feedback-request,email,2026-03-28T16:58:22,true,false,false,ignored
C00553,U0416,community-digest,email,2026-03-30T08:16:00,false,false,false,ignored
C00226,U0162,workshop-announcement,whatsapp,2026-03-30T15:14:40,false,false,false,ignored
C00567,U0425,winter-edition-invite,whatsapp,2026-04-02T08:30:12,false,false,false,ignored
C00706,U0540,workshop-announcement,email,2026-04-02T23:49:48,false,false,false,ignored
C00423,U0325,spring-edition-invite,email,2026-04-03T16:22:13,false,false,false,ignored
C00459,U0351,alumni-winback,whatsapp,2026-04-06T10:11:42,true,false,false,ignored
C00568,U0425,alumni-winback,whatsapp,2026-04-06T14:55:17,false,false,false,ignored
C00569,U0425,spring-edition-invite,whatsapp,2026-04-08T12:31:14,false,false,false,ignored
C00750,U0575,winter-edition-invite,email,2026-04-10T12:57:21,false,false,false,unsubscribed
C00744,U0571,mentor-recruitment,email,2026-04-11T09:11:22,true,true,false,ignored
C00301,U0211,alumni-winback,email,2026-04-11T20:23:29,true,true,false,ignored
C00472,U0361,track-specific-genai,email,2026-04-15T14:30:01,true,true,true,registered
C00746,U0572,workshop-announcement,discord,2026-04-16T09:35:36,false,false,false,ignored
C00440,U0334,alumni-winback,discord,2026-04-16T14:52:41,false,false,false,ignored
C00451,U0340,mentor-recruitment,email,2026-04-18T19:36:04,true,false,false,ignored
C00166,U0117,workshop-announcement,email,2026-04-18T20:08:09,true,true,false,ignored
C00067,U0046,track-specific-web3,email,2026-04-18T22:18:56,true,false,false,ignored
C00769,U0588,winter-edition-invite,email,2026-04-19T09:30:59,false,false,false,ignored
C00338,U0247,feedback-request,email,2026-04-19T17:44:40,true,false,false,ignored
C00070,U0049,winter-edition-invite,discord,2026-04-20T19:45:12,true,true,true,registered
C00729,U0556,spring-edition-invite,email,2026-04-20T20:35:52,false,false,false,ignored
C00452,U0346,track-specific-genai,email,2026-04-20T23:14:26,true,false,false,ignored
C00385,U0297,feedback-request,whatsapp,2026-04-24T09:26:36,true,true,false,ignored
C00664,U0501,workshop-announcement,email,2026-04-24T17:57:22,false,false,false,ignored
C00697,U0533,alumni-winback,email,2026-04-28T12:34:34,true,true,false,ignored
C00280,U0200,track-specific-genai,email,2026-04-28T15:40:59,false,false,false,unsubscribed
C00170,U0118,feedback-request,email,2026-04-28T20:14:58,false,false,false,ignored
C00671,U0504,feedback-request,email,2026-05-01T20:22:51,false,false,false,ignored
C00225,U0161,track-specific-genai,discord,2026-05-01T20:46:22,false,false,false,ignored
C00430,U0329,feedback-request,email,2026-05-01T23:19:43,false,false,false,ignored
C00710,U0543,workshop-announcement,email,2026-05-03T08:11:04,false,false,false,ignored
C00758,U0584,winter-edition-invite,whatsapp,2026-05-03T13:30:24,true,true,true,registered
C00127,U0095,mentor-recruitment,email,2026-05-03T20:35:48,false,false,false,ignored
C00292,U0208,workshop-announcement,email,2026-05-03T22:06:14,false,false,false,ignored
C00329,U0236,grand-finale-invite,whatsapp,2026-05-05T09:09:35,true,true,false,unsubscribed
C00575,U0431,alumni-winback,email,2026-05-05T13:30:12,false,false,false,ignored
C00497,U0379,workshop-announcement,email,2026-05-05T15:51:50,false,false,false,ignored
C00181,U0130,winter-edition-invite,discord,2026-05-06T09:16:37,false,false,false,ignored
C00112,U0083,track-specific-web3,discord,2026-05-06T13:15:02,false,false,false,bounced
C00172,U0121,monsoon-edition-invite,email,2026-05-07T19:46:47,false,false,false,ignored
C00139,U0105,mentor-recruitment,email,2026-05-07T20:54:54,false,false,false,ignored
C00648,U0489,workshop-announcement,email,2026-05-07T23:32:19,true,false,false,ignored
C00701,U0539,feedback-request,email,2026-05-08T15:47:19,false,false,false,ignored
C00046,U0030,track-specific-genai,whatsapp,2026-05-10T23:27:38,false,false,false,ignored
C00051,U0033,track-specific-web3,whatsapp,2026-05-11T09:03:40,true,true,false,ignored
C00331,U0238,track-specific-web3,email,2026-05-11T17:31:54,false,false,false,ignored
C00792,U0610,track-specific-web3,email,2026-05-11T20:47:22,true,false,false,ignored
C00498,U0379,winter-edition-invite,whatsapp,2026-05-11T22:09:54,false,false,false,ignored
C00095,U0075,mentor-recruitment,email,2026-05-11T22:25:04,true,false,false,ignored
C00405,U0313,winter-edition-invite,email,2026-05-12T18:30:49,true,false,false,unsubscribed
C00055,U0036,mentor-recruitment,email,2026-05-14T10:07:46,false,false,false,ignored
C00441,U0334,community-digest,discord,2026-05-16T10:27:15,false,false,false,ignored
C00548,U0414,workshop-announcement,email,2026-05-18T10:45:24,false,false,false,ignored
C00636,U0479,feedback-request,email,2026-05-19T13:18:23,false,false,false,ignored
C00037,U0027,winter-edition-invite,email,2026-05-20T10:05:01,false,false,false,ignored
C00657,U0498,winter-edition-invite,email,2026-05-23T10:01:44,true,false,false,bounced
C00433,U0330,track-specific-genai,whatsapp,2026-05-23T22:31:02,false,false,false,ignored
C00649,U0489,feedback-request,email,2026-05-24T12:41:35,true,false,false,ignored
C00040,U0028,autumn-edition-invite,email,2026-05-24T20:09:22,false,false,false,ignored
C00101,U0078,workshop-announcement,whatsapp,2026-05-24T21:18:55,true,false,false,ignored
C00354,U0260,mentor-recruitment,email,2026-05-25T22:07:33,true,false,false,ignored
C00807,U0620,workshop-announcement,email,2026-05-30T22:28:36,false,false,false,ignored
C00660,U0500,autumn-edition-invite,email,2026-05-31T08:08:59,true,false,false,ignored
C00607,U0462,autumn-edition-invite,email,2026-06-02T18:24:27,false,false,false,unsubscribed
C00765,U0587,grand-finale-invite,email,2026-06-02T21:19:03,false,false,false,ignored
C00053,U0034,workshop-announcement,whatsapp,2026-06-03T13:09:59,false,false,false,ignored
C00541,U0410,monsoon-edition-invite,whatsapp,2026-06-03T20:44:36,true,true,false,ignored
C00562,U0420,feedback-request,email,2026-06-05T13:36:14,false,false,false,ignored
C00252,U0181,monsoon-edition-invite,email,2026-06-08T18:42:45,true,true,false,ignored
C00665,U0501,track-specific-genai,email,2026-06-09T09:53:28,true,false,false,ignored
C00332,U0240,spring-edition-invite,discord,2026-06-09T10:29:14,true,false,false,ignored
C00689,U0519,community-digest,email,2026-06-09T16:25:35,false,false,false,bounced
C00794,U0612,track-specific-genai,email,2026-06-10T21:17:41,true,false,false,ignored
C00442,U0337,monsoon-edition-invite,email,2026-06-11T11:37:45,false,false,false,ignored
C00176,U0122,workshop-announcement,discord,2026-06-11T13:45:05,false,false,false,ignored
C00625,U0470,feedback-request,whatsapp,2026-06-12T08:30:16,true,true,true,registered
C00411,U0316,autumn-edition-invite,email,2026-06-12T18:20:55,false,false,false,ignored
C00702,U0539,track-specific-web3,email,2026-06-13T15:58:39,false,false,false,ignored
C00304,U0213,grand-finale-invite,discord,2026-06-13T18:21:38,false,false,false,ignored
C00587,U0445,community-digest,email,2026-06-13T21:51:29,false,false,false,ignored
C00435,U0331,community-digest,whatsapp,2026-06-14T14:03:53,false,false,false,ignored
C00197,U0138,spring-edition-invite,whatsapp,2026-06-14T21:09:06,true,false,false,ignored
C00408,U0315,monsoon-edition-invite,email,2026-06-14T23:17:20,false,false,false,ignored
C00773,U0590,workshop-announcement,email,2026-06-15T16:05:51,true,true,false,ignored
C00570,U0429,mentor-recruitment,whatsapp,2026-06-15T16:51:16,false,false,false,ignored
C00650,U0489,track-specific-web3,email,2026-06-16T13:29:20,false,false,false,ignored
C00460,U0351,monsoon-edition-invite,whatsapp,2026-06-16T15:00:13,true,false,false,ignored
C00102,U0080,track-specific-web3,email,2026-06-16T19:24:22,false,false,false,ignored
C00227,U0163,track-specific-web3,whatsapp,2026-06-17T09:27:13,true,false,false,ignored
C00153,U0113,monsoon-edition-invite,email,2026-06-17T11:46:16,false,false,false,ignored
C00542,U0410,track-specific-web3,email,2026-06-18T14:19:53,true,true,false,bounced
C00487,U0369,alumni-winback,whatsapp,2026-06-18T20:04:25,false,false,false,ignored
C00545,U0412,track-specific-web3,email,2026-06-20T13:16:20,true,false,false,ignored
C00537,U0409,winter-edition-invite,whatsapp,2026-06-20T13:50:43,true,false,false,ignored
C00018,U0014,winter-edition-invite,email,2026-06-20T22:47:03,false,false,false,ignored
C00437,U0332,autumn-edition-invite,email,2026-06-21T16:19:22,false,false,false,ignored
C00228,U0163,mentor-recruitment,email,2026-06-21T20:09:20,false,false,false,ignored
C00198,U0142,track-specific-web3,whatsapp,2026-06-23T10:49:06,false,false,false,ignored
C00624,U0469,track-specific-genai,email,2026-06-23T15:38:04,false,false,false,ignored
C00820,U0632,alumni-winback,email,2026-06-24T20:31:52,false,false,false,ignored
C00052,U0033,winter-edition-invite,whatsapp,2026-06-25T11:40:45,true,false,false,ignored
C00417,U0322,track-specific-web3,email,2026-06-26T13:27:04,true,false,false,ignored
C00248,U0179,monsoon-edition-invite,email,2026-06-27T18:06:05,false,false,false,ignored
C00719,U0548,monsoon-edition-invite,email,2026-06-27T20:37:35,true,false,false,ignored
C00216,U0157,track-specific-genai,email,2026-06-29T09:13:43,false,false,false,ignored
C00378,U0285,mentor-recruitment,email,2026-07-03T09:18:26,true,true,false,ignored
C00723,U0550,grand-finale-invite,email,2026-07-04T14:50:01,true,false,false,ignored
C00670,U0502,workshop-announcement,email,2026-07-05T16:00:08,false,false,false,bounced
C00206,U0149,workshop-announcement,discord,2026-07-09T23:30:38,false,false,false,ignored
C00222,U0160,mentor-recruitment,email,2026-07-10T13:56:57,true,false,false,ignored
C00371,U0271,spring-edition-invite,email,2026-07-10T13:59:20,true,true,false,ignored
C00666,U0501,community-digest,whatsapp,2026-07-11T16:21:06,false,false,false,ignored
C00816,U0631,track-specific-web3,email,2026-07-12T12:21:31,false,false,false,ignored
C00194,U0136,winter-edition-invite,discord,2026-07-15T22:13:08,false,false,false,ignored
C00160,U0116,alumni-winback,email,2026-07-15T22:13:25,false,false,false,ignored
C00355,U0260,spring-edition-invite,whatsapp,2026-07-16T15:25:00,false,false,false,ignored
C00695,U0528,track-specific-genai,whatsapp,2026-07-16T20:35:31,true,false,false,ignored
C00003,U0003,feedback-request,email,2026-07-17T11:51:55,false,false,false,ignored
C00730,U0557,mentor-recruitment,email,2026-07-17T15:41:56,false,false,false,ignored
C00016,U0013,spring-edition-invite,email,2026-07-18T16:24:45,true,false,false,ignored
C00782,U0601,community-digest,email,2026-07-20T08:18:21,false,false,false,ignored
C00716,U0545,workshop-announcement,discord,2026-07-22T21:57:06,false,false,false,ignored
C00229,U0163,track-specific-genai,email,2026-07-23T10:00:37,false,false,false,ignored
C00514,U0397,monsoon-edition-invite,email,2026-07-23T11:43:01,true,false,false,ignored
C00415,U0318,mentor-recruitment,discord,2026-07-24T20:59:47,true,true,true,registered
C00047,U0032,track-specific-genai,email,2026-07-25T20:32:11,true,false,false,ignored
C00813,U0629,winter-edition-invite,discord,2026-07-26T15:57:13,false,false,false,ignored
C00015,U0012,alumni-winback,email,2026-07-27T23:07:26,false,false,false,ignored
C00041,U0028,monsoon-edition-invite,email,2026-07-28T09:21:16,true,true,true,registered
C00293,U0208,workshop-announcement,discord,2026-07-28T11:25:10,false,false,false,unsubscribed
C00081,U0062,monsoon-edition-invite,whatsapp,2026-07-28T23:43:40,true,true,false,ignored
